thresholds,positivity_rate_differences,tpr_differences,fpr_differences,eqodds_differences,tpr_A,tpr_B,selection_A,selection_B,fpr_A,fpr_B,acc_A,acc_B,acc_overall,trial
0.45,0.02871776982313423,-0.040164576377453964,-0.01836869792355683,0.058533274301010796,0.7685050798258345,0.8086696562032885,0.3705611276768772,0.341843357853743,0.13327563825183902,0.15164433617539586,0.8300352399024126,0.8368671570748594,0.8326666666666667,0
0.46,0.02799884906992489,-0.04575314411171927,-0.01591656911735484,0.06166971322907411,0.7554426705370102,0.8011958146487295,0.3637842233667661,0.3357853742968412,0.13024664647338816,0.146163215590743,0.8270534020059637,0.8385980095196884,0.8315,0
0.47000000000000003,0.023708784193455734,-0.05586940627976256,-0.017022332950866248,0.0728917392306288,0.7438316400580551,0.7997010463378177,0.356465166711846,0.3327563825183903,0.12548680225010816,0.1425091352009744,0.8256980211439414,0.8407615750757248,0.8315,0
0.48,0.02494463817547793,-0.05206740125091924,-0.017086370274875598,0.06915377152579484,0.7416545718432511,0.7937219730941704,0.35294117647058826,0.32799653829511033,0.12115967113803548,0.13824604141291108,0.8275955543507726,0.8420597144093466,0.8331666666666667,0
0.49,0.024929506705880233,-0.050268906432710425,-0.017150407598884962,0.06741931403159539,0.7314949201741655,0.7817638266068759,0.34643534833288153,0.3215058416270013,0.11683254002596279,0.13398294762484775,0.8265112496611547,0.8416270012981394,0.8323333333333334,0
0.5,0.027781730075930655,-0.04915271151839384,-0.012438525486591412,0.061591237004985255,0.7191582002902758,0.7683109118086696,0.34020059636757927,0.3124188662916486,0.11423626135871917,0.12667478684531058,0.8235294117647058,0.8429251406317612,0.831,0
0.51,0.029283616407158042,-0.044494848581488666,-0.012149962236425796,0.05664481081791446,0.7133526850507983,0.757847533632287,0.3347790729194904,0.30549545651233234,0.10904370402423194,0.12119366626065774,0.8246137164543237,0.8437905668541756,0.832,0
0.52,0.033600659872832284,-0.04504697998225371,-0.0054347396421604854,0.050481719624414195,0.706821480406386,0.7518684603886397,0.33044185416101923,0.29684119428818695,0.10601471224578105,0.11144945188794153,0.8240715641095148,0.848983124188663,0.8336666666666667,0
0.53,0.03374716534203748,-0.04619463228482601,-0.003848037058373055,0.050042669343199064,0.6952104499274311,0.7414050822122571,0.3236649498509081,0.2899177845088706,0.10212029424491562,0.10596833130328867,0.8221740309026837,0.8498485504110774,0.8328333333333333,0
0.54,0.032162818366413604,-0.04734228458739842,-0.004697388067764666,0.052039672655163086,0.683599419448476,0.7309417040358744,0.31688804554079697,0.28472522717438337,0.0982258762440502,0.10292326431181487,0.8202764976958525,0.848983124188663,0.8313333333333334,0
0.55,0.03268983924162483,-0.04187195324347359,-0.00580315190127606,0.04767510514474965,0.6756168359941945,0.7174887892376681,0.31092436974789917,0.27823453050627434,0.09346603202077022,0.09926918392204628,0.8202764976958525,0.8476849848550411,0.8308333333333333,0
0.56,0.02677331733072902,-0.051132357503454906,-0.009168669040878999,0.060301026544333905,0.660377358490566,0.7115097159940209,0.30197885605855246,0.27520553872782344,0.088273474686283,0.09744214372716199,0.8178368121442126,0.8472522717438339,0.8291666666666667,0
0.5700000000000001,0.031575271612811706,-0.03963956341484054,-0.006283827123469754,0.045923390538310294,0.6509433962264151,0.6905829596412556,0.296828408782868,0.2652531371700563,0.08567719601903938,0.09196102314250913,0.8159392789373814,0.8450887061877975,0.8271666666666667,0
0.58,0.027608480613948216,-0.047491978365994725,-0.007822304068188415,0.05531428243418314,0.6386066763425254,0.6860986547085202,0.28896719978313906,0.26135871916919085,0.08048463868455215,0.08830694275274056,0.8145838980753591,0.8463868455214193,0.8268333333333333,0
0.59,0.027864425316755037,-0.04565009404674358,-0.007197215456870729,0.05284730950361431,0.6269956458635704,0.672645739910314,0.2827324478178368,0.25486802250108176,0.07745564690610125,0.08465286236297198,0.8121442125237192,0.8450887061877975,0.8248333333333333,0
0.6,0.030070100931594124,-0.03569545777008343,-0.0076138533550550724,0.0433093111251385,0.6190130624092888,0.6547085201793722,0.2775820005421523,0.2475118996105582,0.0739939420164431,0.08160779537149818,0.8113309840065058,0.8420597144093466,0.8231666666666667,0
0.61,0.03411606822486396,-0.028004668710312153,-0.0045527111505583445,0.0325573798608705,0.611756168359942,0.6397608370702541,0.27297370561127676,0.2388576373864128,0.07096495023799221,0.07551766138855055,0.8105177554892925,0.8420597144093466,0.8226666666666667,0
0.62,0.034966362977680854,-0.022447558364302567,-0.0047930487616551914,0.027240607125957758,0.6008708272859217,0.6233183856502242,0.2664678774735701,0.23150151449588924,0.06707053223712678,0.07186358099878197,0.8088912984548658,0.8398961488533102,0.8208333333333333,0
0.63,0.036035536197700974,-0.015482458709466074,-0.005642399771046802,0.021124858480512876,0.5928882438316401,0.6083707025411061,0.26104635402548115,0.22501081782778018,0.06317611423626136,0.06881851400730817,0.8083491461100569,0.837732583297274,0.8196666666666667,0
0.64,0.03239706289964234,-0.016716890014123242,-0.009793230596032008,0.02651012061015525,0.5841799709724238,0.600896860986547,0.2548116020601789,0.22241453916053655,0.05841627001298139,0.0682095006090134,0.8080780699376525,0.8360017308524448,0.8188333333333333,0
0.65,0.03174042749803263,-0.015005174197999405,-0.010658656818446549,0.025663831016445954,0.5769230769230769,0.5919282511210763,0.2515586879913256,0.21981826049329295,0.05755084379056685,0.0682095006090134,0.805909460558417,0.8334054521852012,0.8165,0
0.66,0.03210581143444102,-0.013206679379790476,-0.010033568207128848,0.023240247586919324,0.5667634252539913,0.5799701046337817,0.2458660883708322,0.21376027693639119,0.05452185201211597,0.06455542021924482,0.8040119273515858,0.8325400259627866,0.815,0
0.67,0.0321479214932438,-0.011364795060539223,-0.009504667345866386,0.02086946240640561,0.5551523947750363,0.5665171898355755,0.24071564109514773,0.20856771960190393,0.053223712678494156,0.06272838002436054,0.800487937110328,0.8299437472955431,0.8118333333333333,0
0.68,0.02840000896158354,-0.016953362794804527,-0.01131563232772774,0.028268995122532267,0.5420899854862119,0.5590433482810164,0.2339387367850366,0.20553872782345306,0.050194720900043274,0.061510353227771014,0.797506099213879,0.8286456079619212,0.8095,0
0.6900000000000001,0.024923172602327737,-0.019595783408288603,-0.014168323819091139,0.03376410722737974,0.530478955007257,0.5500747384155455,0.2274329086473299,0.20250973604500216,0.04673301601038511,0.06090133982947625,0.7953374898346436,0.8264820424058849,0.8073333333333333,0
0.7000000000000001,0.023124990982699795,-0.024458661737619347,-0.013463122670741158,0.037921784408360505,0.5181422351233672,0.5426008968609866,0.22174030902683653,0.19861531804413673,0.04500216356555604,0.058465286236297195,0.7918134995933858,0.8260493292946777,0.805,0
0.71,0.022838783340697694,-0.024068156228237436,-0.012838034059423478,0.036906190287660914,0.5050798258345428,0.5291479820627802,0.2149634047167254,0.1921246213760277,0.04197317178710515,0.05481120584652863,0.7888316616969369,0.8247511899610558,0.8026666666666666,0
0.72,0.020170131675456032,-0.02807517664950615,-0.013430972244695312,0.04150614889420146,0.48911465892597966,0.5171898355754858,0.20710219571699648,0.18693206404154045,0.03894418000865426,0.05237515225334957,0.7847655191108701,0.8230203375162267,0.7995,0
0.73,0.020426076378262797,-0.02913604994999358,-0.011075031188548544,0.040211081138542125,0.4746008708272859,0.5037369207772795,0.2008674437516942,0.18044136737343142,0.03764604067503245,0.048721071863580996,0.7801572241799946,0.821722198182605,0.7961666666666667,0
0.74,0.019326640219047397,-0.030922612655415738,-0.010449942577230857,0.041372555232646595,0.4593613933236575,0.49028400597907323,0.19327731092436976,0.17395067070532236,0.03461704889658156,0.04506699147381242,0.7763621577663323,0.8204240588489832,0.7933333333333333,0
0.75,0.01639195620460046,-0.03723686979461577,-0.010530055114263144,0.04776692490887891,0.4455732946298984,0.4828101644245142,0.18731363513147195,0.1709216789268715,0.033318909562959756,0.0438489646772229,0.7720249390078612,0.8191259195153613,0.7901666666666667,0
0.76,0.016215187796199987,-0.033856827663410305,-0.010866580475415197,0.0447234081388255,0.432510885341074,0.4663677130044843,0.18107888316616969,0.1648636953699697,0.03115534400692341,0.04202192448233861,0.7685009487666035,0.8156642146257032,0.7866666666666666,0
0.77,0.014844675464580098,-0.037820458583636474,-0.00937606564168297,0.04719652422531945,0.41509433962264153,0.452914798206278,0.17321767416644077,0.15837299870186067,0.028991778450887063,0.03836784409257003,0.763350501490919,0.8143660752920814,0.783,0
0.78,0.012285463032940036,-0.04037610019503585,-0.010578017225249575,0.050954117420285425,0.4005805515239477,0.44095665171898357,0.16589861751152074,0.1536131544785807,0.025962786672436174,0.03654080389768575,0.7598265112496612,0.812202509736045,0.78,0
0.79,0.011295466107326235,-0.04365743121136978,-0.009087502391517347,0.05274493360288712,0.3853410740203193,0.4289985052316891,0.15885063702900515,0.1475551709216789,0.023799221116399826,0.03288672350791717,0.75548929249119,0.8113370835136304,0.777,0
0.8,0.011551410810133028,-0.043223536200945434,-0.007340574733665343,0.05056411093461077,0.37082728592162556,0.414050822122571,0.1526158850637029,0.14106447425356988,0.02250108178277802,0.02984165651644336,0.7508809975603145,0.8091735179575941,0.7733333333333333,0
0.81,0.011426840106933761,-0.044966709405325156,-0.004984633677518575,0.04995134308284373,0.35413642960812775,0.3991031390134529,0.14556790458118732,0.13414106447425356,0.02120294244915621,0.026187576126674786,0.7454594741122256,0.807442665512765,0.7693333333333333,0
0.8200000000000001,0.0108695562925272,-0.04073080936605772,-0.005673759612845625,0.04640456897890334,0.3374455732946299,0.3781763826606876,0.13851992409867173,0.12765036780614453,0.0199048031155344,0.025578562728380026,0.7400379506641366,0.8018173950670705,0.7638333333333334,0
0.8300000000000001,0.009613527017708151,-0.04119616176473778,-0.006442998085204956,0.04763915984994274,0.32801161103047893,0.3692077727952167,0.13336947682298725,0.1237559498052791,0.01730852444829078,0.023751522533495738,0.7381404174573055,0.8005192557334487,0.7621666666666667,0
0.84,0.009921669425716165,-0.03926749844340166,-0.005385196362679997,0.04465269480608166,0.3134978229317852,0.35276532137518685,0.12632149634047168,0.11639982691475552,0.014712245781047165,0.020097442143727162,0.7343453510436433,0.7983556901774124,0.759,0
0.85,0.009906537956118497,-0.037295445621023104,-0.004423582390210248,0.04171902801123335,0.29753265602322204,0.33482810164424515,0.11981566820276497,0.10990913024664647,0.013846819558632626,0.018270401948842874,0.7289238275955543,0.7944612721765469,0.7541666666666667,0
0.86,0.003666742167617032,-0.051635675715547114,-0.005112708325537292,0.056748384041084406,0.2772133526850508,0.32884902840059793,0.11141230685822716,0.10774556469061013,0.012548680225010819,0.01766138855054811,0.7221469232854432,0.7931631328429252,0.7495,0
0.87,-0.0006283665320513387,-0.06285620068512021,-0.0037183812418602746,0.06657458192698049,0.2525399129172714,0.3153961136023916,0.10192464082407156,0.1025530073561229,0.012115967113803548,0.015834348355663823,0.7132014095960965,0.7905668541756815,0.743,0
0.88,-0.0007478934120513786,-0.0602452374598918,-0.0035420809547727847,0.06378731841466459,0.24020319303338172,0.3004484304932735,0.09704526972079154,0.09779316313284292,0.011683254002596278,0.015225334957369063,0.7088641908376254,0.7866724361748161,0.7388333333333333,0
0.89,-5.9235598037318815e-05,-0.05088612208503912,-0.005096633112514367,0.05598275519755349,0.22714078374455732,0.27802690582959644,0.09081051775548929,0.09086975335352661,0.009519688446559932,0.014616321559074299,0.7053402005963676,0.7806144526179143,0.7343333333333333,0
0.9,-0.0018102633356632675,-0.05245573728524908,-0.004311319427132114,0.05676705671238119,0.204644412191582,0.2571001494768311,0.08213608023854703,0.0839463435742103,0.009086975335352661,0.013398294762484775,0.6972079154242342,0.7754218952834271,0.7273333333333334,0
0.91,-0.002690821027675469,-0.05347322108469413,-0.0033497054546623647,0.05682292653935649,0.18867924528301888,0.242152466367713,0.07563025210084033,0.0783210731285158,0.008221549112938122,0.011571254567600487,0.6917863919761453,0.7723929035049762,0.7228333333333333,0
0.92,-0.0003235084740335209,-0.04637795292673033,-0.0016027777968103622,0.04798073072354069,0.17634252539912917,0.2227204783258595,0.07020872865275142,0.07053223712678494,0.006923409779316313,0.008526187576126675,0.6879913255624831,0.768931198615318,0.7191666666666666,0
0.93,0.0015538494400007263,-0.03838343735966207,-0.00020845071313334382,0.03859188807279541,0.15892597968069666,0.19730941704035873,0.06343182434264028,0.06187797490263955,0.006490696668109044,0.006699147381242387,0.6817565735971808,0.7628732150584163,0.713,0
0.9400000000000001,0.004515512043652768,-0.025991395861943267,0.0005768629722489116,0.026568258834192178,0.1444121915820029,0.17040358744394618,0.057739224722146924,0.053223712678494156,0.006057983556901774,0.0054811205846528625,0.6766061263214963,0.7559498052790999,0.7071666666666667,0
0.9500000000000001,0.000267557225986384,-0.03033360017876474,-0.0003686757871979112,0.03070227596596265,0.11465892597968069,0.14499252615844543,0.04526972079154242,0.04500216356555604,0.0038944180008654264,0.004263093788063338,0.6668473841149363,0.749459108610991,0.6986666666666667,0
0.96,-0.002781609845261372,-0.03344137319092899,-0.001057801722524957,0.034499174913453945,0.09361393323657474,0.12705530642750373,0.03659528327460016,0.039376893119861534,0.0025962786672436176,0.0036540803897685747,0.6597994036324207,0.744699264387711,0.6925,0
0.97,-0.004642076816488937,-0.03501098839113899,-0.0005289008612624786,0.035539889252401466,0.07111756168359942,0.10612855007473841,0.02737869341284901,0.03202077022933795,0.0012981393336218088,0.0018270401948842874,0.6522092708050963,0.7399394201644309,0.686,0
0.98,-0.00672142225491975,-0.03495566677730989,-0.0003526005741749858,0.03530826735148488,0.04426705370101597,0.07922272047832586,0.017077798861480076,0.023799221116399826,0.0008654262224145391,0.001218026796589525,0.6424505285985362,0.7325832972739074,0.6771666666666667,0
0.99,-0.004849108164084718,-0.022303288273336504,-0.0001763002870874929,0.022479588560423997,0.02104499274310595,0.043348281016442454,0.00813228517213337,0.012981393336218087,0.00043271311120726956,0.0006090133982947625,0.6340471672539983,0.7226308957161403,0.6681666666666667,0
1.0,-0.005510787388893665,-0.021143703857977484,0.0,0.021143703857977484,0.00725689404934688,0.028400597907324365,0.0027107617240444567,0.008221549112938122,0.0,0.0,0.6291677961507184,0.7187364777152748,0.6636666666666666,0
0.0,-0.06267390263129935,9.856100926519673e-07,-0.11425490318626241,0.11425588879635507,0.9985964912280701,0.9985955056179775,0.8817233809001098,0.9443972835314092,0.8066696710229834,0.9209245742092458,0.5082327113062569,0.3569609507640068,0.4488333333333333,1
0.01,-0.023938227176240612,2.956830277955902e-06,-0.07410864366470071,0.07411160049497867,0.9957894736842106,0.9957865168539326,0.8054335894621295,0.8293718166383701,0.683190626408292,0.7572992700729927,0.5823271130625686,0.4702886247877759,0.5383333333333333,1
0.02,-0.02080914459939731,-0.0035048294894539644,-0.07574239947193495,0.07924722896138892,0.9908771929824561,0.9943820224719101,0.7639956092206367,0.784804753820034,0.6182965299684543,0.6940389294403893,0.6199231613611416,0.5140067911714771,0.5783333333333334,1
0.03,0.001182025386755714,0.0007096392667060858,-0.050923017207067045,0.05163265647377313,0.9894736842105263,0.9887640449438202,0.7392974753018661,0.7381154499151104,0.5786390265885534,0.6295620437956204,0.643523600439078,0.5573005093378608,0.6096666666666667,1
0.04,0.009861548812010845,0.0007116104868913897,-0.04202973874161331,0.0427413492285047,0.9866666666666667,0.9859550561797753,0.7195389681668496,0.7096774193548387,0.54799459215863,0.5900243309002433,0.6610867178924259,0.5840407470288624,0.6308333333333334,1
0.05,0.016341955238650785,0.0007135817070766937,-0.03577157681557963,0.036485158522656325,0.983859649122807,0.9831460674157303,0.7022502744237102,0.6859083191850595,0.5214060387561965,0.5571776155717761,0.6761800219538968,0.6061120543293718,0.6486666666666666,1
0.06,0.019851224144068258,0.0014173073132268676,-0.034221975879624056,0.035639283192850923,0.9817543859649123,0.9803370786516854,0.6849615806805708,0.6651103565365025,0.49436683190626407,0.5285888077858881,0.6918221734357849,0.6252122241086587,0.6656666666666666,1
0.07,0.022010272485505356,1.5769761482431477e-05,-0.032738986128426406,0.03275475588990884,0.9775438596491228,0.9775280898876404,0.6701427003293084,0.6481324278438031,0.47273546642631814,0.5054744525547445,0.7033479692645445,0.6404923599320883,0.6786666666666666,1
0.08,0.022321503450563718,-0.0034920165582496,-0.032787779506561865,0.036279796064811465,0.9726315789473684,0.976123595505618,0.6555982436882547,0.633276740237691,0.45200540784137,0.48479318734793186,0.7140504939626784,0.6544991511035654,0.6906666666666667,1
